,content,id,lat,location,lon,time,user,user_id
475,@agfhome @DeniseGabbard @BarackObama Not while Trump is an office.,971898742755528704,,Boston,,2018-03-09 00:01:31,MichaelLadd99,1332968155
476,Photos from today [1/2]❄️ https://t.co/ocSk4edFac,971898742382190592,,Boston,,2018-03-09 00:01:31,celestinaaaxo,237461019
477,"As I look over my day, have I listened to the Lord? Followed wholeheartedly? May this Lenten journey purify our hea… https://t.co/v8Cce81INJ",971898741564297217,,Boston,,2018-03-09 00:01:31,MarthaMossFSP,95802670
479,"RT @victoriousduruy: imagine having to lie about what you copped, lmao.",971898740901662720,,Boston,,2018-03-09 00:01:31,victoriousduruy,15526393
480,RT @SadjanSherry: I leave the country for a few days and the bachelor does WHAT,971898740884824069,,Boston,,2018-03-09 00:01:31,haleyrosebman,2824384218
482,RT @Mean_Adam: Republican policies over the decades have been putting the general populace in a state of despair to a degree that too many…,971898736975712256,,"Other, not MA",,2018-03-09 00:01:30,WPaxtonRobinson,2529305096
484,#TrumpsAmerica https://t.co/rljMPU1g4t,971898735780298752,,Boston,,2018-03-09 00:01:30,MABarrettWrites,453087679
485,@PetesyCarroll Part-timer. You're no Niall.,971898735197335552,,"Other, not MA",,2018-03-09 00:01:30,andyste123,724648045531529217
486,RT @JaymeZontini: @LouDobbs @realDonaldTrump She NEEDS to be prosecuted,971898733519622144,,"Other, not MA",,2018-03-09 00:01:29,Lataine16,703681242429046784
488,i'm definitely midoriya and uraraka ahahah https://t.co/xbZkj0Uzz6,971898727618285568,,Boston,,2018-03-09 00:01:28,notgojira,552389944
490,@ALPHVSUPPLY sold tf out,971898726863327232,,Boston,,2018-03-09 00:01:28,lb_Cake_,922475787701415938
492,@toku_tp まあ本番でトラブりさえしなければいいです。楽器に関しては人それぞれですね。ただ、凹んだり歪んでいるものはテンション下がりますし、「悪影響があるかもしれない」という考えを持ってしまっている以上気になりますよね。,971898725336604673,,Boston,,2018-03-09 00:01:27,trpyuta,3279485318
493,"okay i have a proper keyboard now so i don't have to deal with phone typing. 

#NintendoDirect was pretty great, th… https://t.co/krCR30jDd0",971898725235937285,,Boston,,2018-03-09 00:01:27,GunTurtle,4690580425
494,"This week's ""Ultimate Bruins Show"" question of the week asks B's fans to talk about the most interesting place they… https://t.co/Mx6sIIU65O",971898724866777088,,Boston,,2018-03-09 00:01:27,NESN,17000333
496,RT @evgriff42: MY EYES! MY EYEEESS https://t.co/L08FqdR9gZ,971898724204077057,,"Other, not MA",,2018-03-09 00:01:27,TYFofficial,186932392
498,"RT @BethFratesMD: ""Life is not easy for any of us. But what of that? We must have perseverance + above all confidence in ourselves. We must…",971898722090020864,,"Other, not MA",,2018-03-09 00:01:27,supriadi_herdi,2645305495
499,"@cfischer6 I obviously disagree on value.  

There is no book or class on how to invest in disruptors. They seek gr… https://t.co/2NwfHo5RBc",971898722069118978,,Boston,,2018-03-09 00:01:27,EricSteiman,2313842532
501,RT @SiaTechHQ: Bitbns has just launched Siacoin trading. Learn more and sign up here: https://t.co/SsaklubBxd #SC #Siacoin https://t.co/Jwu…,971898720768831489,,"Other, not MA",,2018-03-09 00:01:26,SmartMX,478600540
506,RT @brokehorrorfan: ICYMI: @MadDuckPosters releases 3 new Re-Animator franchise posters by @AdamRabalais &amp; @ThePestmeester: https://t.co/DK…,971898713571405825,,"Other, not MA",,2018-03-09 00:01:24,TheHorrorGuru,323493560
507,RT @evankirstel: Hack your Life with robotics #Lifehack https://t.co/7jtZ8SBODN,971898712598417408,,"Other, not MA",,2018-03-09 00:01:24,techjunkiejh,3064266184
509,RT @NBCSBoston: J.D. Martinez makes Red Sox spring training debut. Here's how he fared: https://t.co/g0TzonkZvD,971898712296427520,,"Other, not MA",,2018-03-09 00:01:24,JacobWestensko4,907826582420684800
510,The Boston video... gets me in the feels every time. Every. Time. #NHLBruins,971898712132812800,,"Other, not MA",,2018-03-09 00:01:24,Godwentwhoops,315026327
511,@SHGames This game is and inferior budget bin game. @SHGames should be charging full price for this steaming pile of garbage.,971898712074149894,,Boston,,2018-03-09 00:01:24,cynic_universal,4885227742
513,RT @ColettePhillips: Your current situation does not determine your future. Check out these rags to riches stories. #inspirational  https:/…,971898711063265281,,Boston,,2018-03-09 00:01:24,takayamamartha,48182808
515,#scareacelebrity Christopher Walking Dead #TWD https://t.co/xLBhM8pbfR,971898708647403520,,Boston,,2018-03-09 00:01:23,carolcat17,309780184
516,https://t.co/QCrOdPfqGT,971898708299276288,,Boston,,2018-03-09 00:01:23,SarahRBDantas,968936059513004032
517,Kec Corporation (092220) Declined -0.36% on Mar...,971898707854659586,,Boston,,2018-03-09 00:01:23,wosaikeneriki,114274155
518,RT @darIingkihyun: (Please RT) I will sell my soul for 2 P1 or P2 tickets for Monsta X in Newark #MONSTAX2ndWORLDTOUR #MonstaXinNewark pls…,971898706772578304,,"Other, not MA",,2018-03-09 00:01:23,Shownusmbb,2657410628
520,There it is. I composed and sent a tweet about ABC’s The Bachelor. This is real this is me,971898706462236673,,Boston,,2018-03-09 00:01:23,SadjanSherry,101110956
521,@NWPapageorge @jenniferdoleac @causalinf @SasserModestino I tell my students to think of most (all?) policy changes… https://t.co/GYPweoZTI2,971898705954725888,,"Other, not MA",,2018-03-09 00:01:23,chloergibbs,874694894
522,RT @Lacey4Boston: Fun Party Flashback : Christine Shep and Jennifer M x https://t.co/IHhFpQQsPU,971898705623347200,,"Other, not MA",,2018-03-09 00:01:23,may4fun,729450599159320578
523,"Sad, but true. https://t.co/z8jFSXo2HH",971898705254207488,,Boston,,2018-03-09 00:01:22,tomannino,64485680
524,Seems to me that the cost issue is a diversion. Society always finds ways to pay for the expensive things it decide… https://t.co/XWEeWyEOjZ,971898704809533440,,Boston,,2018-03-09 00:01:22,dropeik,19242750
525,It's Yourz by Wu-Tang Clan https://t.co/JVS4WqF2X6 #NowPlayingDacypherradio,971898704214052864,,Boston,,2018-03-09 00:01:22,DaCypher617,30752699
526,RT @HarvardChanSPH: Attention Boston youth organizations: Help us expose high schoolers to public health and its diverse careers. Attend ou…,971898703245176834,,other MA,,2018-03-09 00:01:22,CareFrameOne,716298489664315397
528,"RT @jaykelly26: ""Grab em by the pussy"" - POTUS https://t.co/SIV5DGMvwC",971898701324128256,,"Other, not MA",,2018-03-09 00:01:22,Hutchins4CD12,747577228662190083
532,RT @WCVB: Mother claims child locked her out of her iPhone for 47 years https://t.co/7jtGGVJHDq https://t.co/HY9pnBlrZZ,971898696311934976,,"Other, not MA",,2018-03-09 00:01:20,bulldogjohn33,3066524219
533,"To all the women out there who are hustling, multitasking, dominating at their at job, raising their kids to be roc… https://t.co/1xx4HEccgM",971898695674482688,,Boston,,2018-03-09 00:01:20,skellyoga,967850581988724741
534,I know the majority of my followers followed @BrettPats too...follow his ass back. Much love twitter frensssss 💕💕,971898695045263360,,Boston,,2018-03-09 00:01:20,leilalexander,289146060
535,"@Cyn_Santana March made it a year for me. Never plucked, trimmed, or anything else.",971898694164471808,,Boston,,2018-03-09 00:01:20,Ivone_Emmani,388879990
536,🤪🤪🤪 https://t.co/1nX3p3ofmO,971898693195587584,,Boston,,2018-03-09 00:01:20,dianny777,1181099016
537,@alifuatduatepe Bergamali Zeki. 2. Ligden gelip formayi kapmisti. Ondan sonra da 2. Ligden gelip onun kadar basaril… https://t.co/1FL6zDdVJA,971898692318978049,,Boston,,2018-03-09 00:01:19,memo1903,38607750
538,🔴 LIVE on @YouNow - https://t.co/GfXH9Fx5M6,971898692004433920,,other MA,,2018-03-09 00:01:19,Spazzlefox,2269454913
539,RT @AnnaTaughtYou: I'm a staaaavinnnn bean,971898691660414976,,"Other, not MA",,2018-03-09 00:01:19,maddiepxiige,842499493492805634
540,"Here’s to every woman, feeling empowered to take on the world and achieve her full potential. A reminder too that m… https://t.co/Owrtdhgwxu",971898690880196609,,Boston,,2018-03-09 00:01:19,SuneelDhand,539375704
542,"@R0x4ry I believe it is

Looks much like Loveless, tho",971898687076134912,,Boston,,2018-03-09 00:01:18,Iheartnoise,15273924
543,RT @metal_humanism: To all the amazing women I’ve met on twitter 🤗 @denizzemreee @TheStarZGuideUs @dcd728 @slayerific13 @nancyjsiebert http…,971898684668555265,,"Other, not MA",,2018-03-09 00:01:18,nancyjsiebert,2245386155
545,"Schneider Electric NAM is looking for: Sr. Procurement Analyst
https://t.co/SdtRcrpgOV #job",971898684299448320,,Boston,,2018-03-09 00:01:17,San_dra_di,348716948
547,The crowd loved Crimespree at @OBriensPub02134 .  Rocking up the place on a Tuesday. https://t.co/K0mvMIqoJU,971898683531948032,,Boston,,2018-03-09 00:01:17,PunkBlowfish,16054589
548,Meet Jessica! SWIPE to learn more about him! #warriorapprentice #warrioricearena https://t.co/0tORgAvSka,971898682818916354,,other MA,,2018-03-09 00:01:17,WarriorIceArena,745267820620034048
549,"LOHAS Smart LED Bulb, Wi-Fi Light, Multicolored LED Bulbs, LED Dimmable 60W Equivalent, Smartphone Controlled Dayli… https://t.co/hIkLEVM5MZ",971898682038767617,,Boston,,2018-03-09 00:01:17,wrkinghard,962728891713454080
550,RT @MaldenPublic: @CallieWalsh87 @LSAPrincipal @DavidHochheiser @MayorOfMalden See you on the 22nd!,971898680524574724,,other MA,,2018-03-09 00:01:17,LSAPrincipal,771344186851426305
551,Let's get dotarded. https://t.co/yEnGcMr3Uf,971898679635464194,,Boston,,2018-03-09 00:01:16,evanmlips,262781430
552,"RT @xebialabs: What’s coming next? Which emerging technologies or paradigm shifts are poised to be the next big thing? ""Emerging Data Cente…",971898678142210050,,"Other, not MA",,2018-03-09 00:01:16,DataOperations,838939104809259009
554,"RT @BCEagles: Like there was any doubt on the top play for @SportsCenter 😎

#ACCTourney 
#WeAreBC https://t.co/pPbQnT565r",971898676162514945,,"Other, not MA",,2018-03-09 00:01:16,SteveRogers511,2868083548
555,RT @ChrisBergh: The end goal of the #CDO data and analytics teams work is to CREATE not RESPOND #GartnerDA @Alan_D_Duncan  ... methinks the…,971898675218862080,,"Other, not MA",,2018-03-09 00:01:15,DataOperations,838939104809259009
556,RT @ThatSpanishLady: Gary Cohn's departure is a clear indication that the corporate patrons of the Republican Party no longer consider Mr.…,971898674841292801,,"Other, not MA",,2018-03-09 00:01:15,drpiper,14344496
557,"RT @datakitchen_io: Analytics at Amazon Speed: The New Normal
Download our white paper:
https://t.co/yfpYeCFtKn
#DataOps #Analytics #Agile…",971898674413531137,,"Other, not MA",,2018-03-09 00:01:15,DataOperations,838939104809259009
560,RT @AnnaTaughtYou: I'm so happy to see my family but what am I gonna do without my bean,971898672169586688,,"Other, not MA",,2018-03-09 00:01:15,maddiepxiige,842499493492805634
563,RT @Failedimages: Omg that poor cat https://t.co/2R4KjvHlhm,971898671125155841,,other MA,,2018-03-09 00:01:14,FiremarioFTW,927726570
564,"RT @datakitchen_io: Sign the DataOpsManifesto:

https://t.co/u2DU4JH0ko

#DataOps Principle #7:

Reduce heroism - As the pace and breadth o…",971898669569118209,,"Other, not MA",,2018-03-09 00:01:14,DataOperations,838939104809259009
566,(Don’t Fear) The Creeper #CreepyClassicRock,971898666859581441,,Boston,,2018-03-09 00:01:13,bigdweeb,140663027
567,@sweetandsaber @FursuitButts @vsabertoothv,971898666859548672,,Boston,,2018-03-09 00:01:13,SmellyStrobes,756138607
568,I just earned the 'I Believe in IPA!  (Level 27)' badge on @untappd! https://t.co/g0Gaj7qQjY,971898665538334726,,Boston,,2018-03-09 00:01:13,stevegarfield,774675
572,A quick guide on how the stock market works. #stocks #StockMarket https://t.co/UxAdf6GYZ3,971898662744940545,,Boston,,2018-03-09 00:01:12,SpendSaveInvest,3240287871
573,"Simple, live on less than you make and start saving for your future, start #saving for your dreams! #dreambig… https://t.co/kL4w0dQyA5",971898662170316806,,Boston,,2018-03-09 00:01:12,SpendSaveInvest,3240287871
574,"I believe the HA Sinnoh starters were a Wal-Mart promotion with the purchase of BW2, and I had no way of getting to a Wal-Mart at the time.",971898662161977345,,Boston,,2018-03-09 00:01:12,Nightlingbolt,59533386
575,"@nicolecammorata also, the delorme atlas and gazetteer",971898662065491969,,Boston,,2018-03-09 00:01:12,bkfst,18261255
576,I just earned the 'Hopped Up (Level 14)' badge on @untappd! https://t.co/nUbN5OL4V1,971898660924649472,,Boston,,2018-03-09 00:01:12,stevegarfield,774675
577,@BlueMoonRiver_ https://t.co/o6q7HBNcMO :/,971898657871147008,,Boston,,2018-03-09 00:01:11,darIingkihyun,2347433467
580,RT @HarvardEXT: Thank you to those who joined us last night for the 2018 Lowell Lecture with Ambassador @SwaneeHunt and Chantal Kayitesi. R…,971898656566673408,,"Other, not MA",,2018-03-09 00:01:11,InclusvSecurity,148002472
581,Cancer provides billions of dollars a year for the health industry. There’s  a cure for it and everything else. https://t.co/YxyhiXBSXR,971898655597907968,,Boston,,2018-03-09 00:01:11,Celebrate4_Life,634653776
582,I’ll check with @briangerrity agent to see if we can get a few more copies sent out to Bowling Green.....could be s… https://t.co/f3CvGgQaDw,971898655316807680,,Boston,,2018-03-09 00:01:11,Lifeof_Schneids,145309736
586,@MadBitcoins That if it was Dunkin Donuts you would have stopped at all 3?,971898653597106176,,Boston,,2018-03-09 00:01:10,WhenCrypMoonSir,789250730880331776
587,i like being isolated way too much,971898653471322112,,Boston,,2018-03-09 00:01:10,madforwdw,730829612490592257
589,Do you agree with this quote? I totally agree. #quote #wealth https://t.co/oG6pwhVdnK,971898652443758592,,Boston,,2018-03-09 00:01:10,SpendSaveInvest,3240287871
593,"RT @olgabrook: Women of #SAR18 #ILookLikeARadiologist 
@SocAbdRadiology 
It is inspiring to be part of this great community! https://t.co/C…",971898649876709376,,"Other, not MA",,2018-03-09 00:01:09,shadishakeri1,4856202066
594,RT @Nathalie7News: A close call for a Worcester man who was almost hit by a falling tree while  shoveling the sidewalk. Richard Vaczy tells…,971898649147043840,,Boston,,2018-03-09 00:01:09,Michael7News,1137996006
596,I wonder who im gonna meet this year at Pax East?,971898647536459781,,Boston,,2018-03-09 00:01:09,Pro_Kesadia,2177471905
599,“It doesn’t matter what your politics are. #Water comes up and comes up my basement.”— #Tidewater film on… https://t.co/Zl5DAH3B7Y,971898643916709888,,other MA,,2018-03-09 00:01:08,WSSS2018,957990343802327041
600,RT @AnnaTaughtYou: Yes I am with a bean!!!!! https://t.co/hkAYeQWYPK,971898643262394371,,"Other, not MA",,2018-03-09 00:01:08,maddiepxiige,842499493492805634
603,RT @SusanDavid_PhD: Your core values provide the compass... https://t.co/Aq0xkAUG2V,971898642251550721,,"Other, not MA",,2018-03-09 00:01:07,lisapostcht,2357218237
604,@semiteincerto @nntaleb Those committed to truth must eradicate racist EEuro Jewish and Zionist propaganda that pol… https://t.co/njmUAsVwxs,971898642188652547,,Boston,,2018-03-09 00:01:07,ThorsProvoni,23022488
608,RT @Kiss108: Andover Digging Out From Storm https://t.co/hK3Vknbc55 https://t.co/4hIR6bTu3E,971898639848214528,,other MA,,2018-03-09 00:01:07,DoubleG_04,360058787
611,Applebee’s Hit by POS #Malware https://t.co/k4XLzLcVNW #infosec #cybersecurity,971898636668932097,,Boston,,2018-03-09 00:01:06,tbgsecurity,19412556
612,"RT @FredForTrump: 🎅 Round 'em up!
#LockThemAllUp
#deport
#MAGA https://t.co/Kj1yb4yUju",971898636593520640,,"Other, not MA",,2018-03-09 00:01:06,Stephma97528989,907244288681136128
614,@SheeshDestiny Rewrite this it hurts my head,971898636060655616,,Boston,,2018-03-09 00:01:06,805zae,3197129287
616,"Turn on your computer 💻!
10x Points on 5v5 games
Join HERE: https://t.co/b162Nd5dOW
#F1rstBlood #BattleTime https://t.co/gyMDPNq8OI",971898635238694913,,Boston,,2018-03-09 00:01:06,firstbloodio,749620531062800384
617,@Kungu_NBA Yeah and Kelly Olynyk can put the team on his back for a game 7 win too,971898633238007808,,Boston,,2018-03-09 00:01:05,James_Haskell,346678137
618,"I liked a @YouTube video https://t.co/Juhxfy48Fx *NEW* FORTNITE 20v20 MODE, FN P90 SMG, EGG LAUNCHER &amp; MORE (Fortnite Battle Royale)",971898632835338240,,Boston,,2018-03-09 00:01:05,Cazz1201,2753234062
619,@minkpussycat14 Cat has mites and should be sentenced to time at Meow Mixland,971898632642363392,,Boston,,2018-03-09 00:01:05,drawinpixels,72346556
620,Mother claims child locked her out of her iPhone for 47 years https://t.co/7jtGGVJHDq https://t.co/HY9pnBlrZZ,971898632260775939,,Boston,,2018-03-09 00:01:05,WCVB,21419504
621,We are finally getting a new apartment!!!!,971898630016729093,,Boston,,2018-03-09 00:01:05,TimLanning,16898694
622,"@politico Oh, odd I thought he would totally admit it. #sarcasm #ethics",971898629983277056,,Boston,,2018-03-09 00:01:05,Jagrow3,388283886
627,@fuqpeanuts Home of phobia. Bone apple teeth,971898622873952257,,Boston,,2018-03-09 00:01:03,JulPrusac,263340791
629,The ultimate destination for #RareDisease experts to meet at #Boston for #RareDisease2018. Register today!… https://t.co/vu5XwQQFtQ,971898619703058432,,Boston,,2018-03-09 00:01:02,BOS_DealFinder,4847874809
632,".@mbta at Park Street : the text “weekends and 10-11” is perplexing, how should we read this ? #greenline #mbta… https://t.co/Fjmf73Q8Wc",971898617480056832,,"Other, not MA",,2018-03-09 00:01:02,airchristophe,42316186
633,"TÁ CHEGANDO A HORA, NÃO PERCA! https://t.co/N0B4pChIrq",971898616733462529,,Boston,,2018-03-09 00:01:01,celticpridebr,890355780305788929
637,Gabrielle Union Debuts Poster for Breaking In - https://t.co/lzGgZ4mZaG,971898613298270208,,Boston,,2018-03-09 00:01:01,ICON_Boston,931662846584377344
639,"RT @JoeEliseon: Snarkey &amp; Putts, #Paranormal #Attorneys-At-Law III: THE CASE OF THE CANINE'S CURSE is live on Amazon, #Kindle or #Paperback…",971898611234721792,,"Other, not MA",,2018-03-09 00:01:00,MAllanScott,722473598
640,ICYMI: @MadDuckPosters releases 3 new Re-Animator franchise posters by @AdamRabalais &amp; @ThePestmeester:… https://t.co/uHCD9gwE3t,971898611029065728,,Boston,,2018-03-09 00:01:00,brokehorrorfan,20096001
641,"Hot. Naked. Guys. Reading. Ten brand new romances with M/F, M/M, F/F &amp; menage pairings including my
THROWN OFF TRAC… https://t.co/SYtMGKYLoc",971898610559455232,,Boston,,2018-03-09 00:01:00,TamsenParker,1654211124
643,"RT @BHsciacca: An amazing young woman. Have heard from so many parents today moved by her story. Thanks to you for sharing it, Jeff. Best t…",971898609376559104,,Boston,,2018-03-09 00:01:00,jeffreysrobbins,2817394640
645,Boutta have a brand new studio. Everyone's welcome. We charge a price but hmu and we'll talk.,971898607539453952,,Boston,,2018-03-09 00:00:59,RyanJoaquim,303184747
646,@JFenton_ent Nice story on the Stonehill girls basketball team.,971898607094915074,,Boston,,2018-03-09 00:00:59,rlsan57,186805482
647,RT @unusualImagery: https://t.co/oCk2NN4jVp,971898606662930432,,"Other, not MA",,2018-03-09 00:00:59,SebiOFFICIEL,885616188482625536
651,RT @AnnaTaughtYou: Natalia is thankfully 100% okay after the ring light smashing over her head but I have to admit I died inside for a minu…,971898603257192448,,"Other, not MA",,2018-03-09 00:00:58,maddiepxiige,842499493492805634
653,@CallieWalsh87 @LSAPrincipal @DavidHochheiser @MayorOfMalden See you on the 22nd!,971898600048521216,,other MA,,2018-03-09 00:00:57,MaldenPublic,774346249298403329
655,Boston. https://t.co/bcIoE3aeLd,971898597003362304,,"Other, not MA",,2018-03-09 00:00:57,Ojeda_SB,368306961
660,@CrystalizedTheo @FursuitButts EEEP! 0///0,971898591357952002,,Boston,,2018-03-09 00:00:55,NexusFolf,371238908
661,@AliceEvansGruff Best thing I've read all day!!! :),971898590955298818,,Boston,,2018-03-09 00:00:55,jillycp,54111253
662,"""Some things just never change"" Tupac Shakur https://t.co/ai94iWbEDz",971898590951104512,,Boston,,2018-03-09 00:00:55,NicolazzoLori,923590343328714753
663,@BetsyDeVosED you spent a few minutes in a school still in mourning and inspired very few. you sure inflamed many.… https://t.co/7VvFFgaiSv,971898589713764352,,Boston,,2018-03-09 00:00:55,tyrichmond02115,915388932392710144
664,Found at: https://t.co/5YrKqD8WT0 https://t.co/NzHRIx3kvn,971898589424177153,,Boston,,2018-03-09 00:00:55,MassMobileMassa,989511542
665,https://t.co/oNFQGvVT5X,971898588652494848,,Boston,,2018-03-09 00:00:55,HoustonBernard,26810503
666,RT @AnnaTaughtYou: My favorite bean ❤️ https://t.co/XfK9zTThjw,971898588589588480,,"Other, not MA",,2018-03-09 00:00:55,maddiepxiige,842499493492805634
668,"Anti-Muslim Activities in the United States: Violence, Threats, and Discrimination at the Local Level: @NewAmerica… https://t.co/9VxGlJtzgy",971898587402637313,,Cambridge,,2018-03-09 00:00:54,IbnSiqilli,40519660
669,a moooooddd https://t.co/zztDWnWfPJ,971898587343966208,,Boston,,2018-03-09 00:00:54,hernameisnina,415103293
670,"And just because female journals are amazing, here are a couple more you should be following: @NatalieDaher7… https://t.co/Wh1J5J5DsG",971898586018480129,,Cambridge,,2018-03-09 00:00:54,HMongilio,1113320360
674,RT @BRC_Central: Alaska is working to make its hospitals more welcoming for LGBTQ+ people to decrease health disparities: https://t.co/uit5…,971898583665520641,,"Other, not MA",,2018-03-09 00:00:54,ONEMarriott,4903345983
675,"The Boston Lady Demons, Lisa Lee has been elected as The President of the USAFL Women’s Association! Congrats... https://t.co/UoZR4ADxaf",971898583363522561,,Boston,,2018-03-09 00:00:53,BostonDemons,241277409
676,@danielperrone Q time! Q evolução! Só Deus na causa!,971898582348464133,,Boston,,2018-03-09 00:00:53,mpompa7,1927237800
677,I just earned the 'Better Together (Level 42)' badge on @untappd! https://t.co/tFh6rW0tQ3,971898581924892672,,Boston,,2018-03-09 00:00:53,RTBarstool,18380761
678,"On the bright side..  a lot less people have to worry about paying taxes on #crypto gains.

#bitcoin $BTC… https://t.co/PKJ9DRGMac",971898581090295808,,Boston,,2018-03-09 00:00:53,dark_pasnger,4880050738
679,The latest Boston Blogapalooza Blabber! https://t.co/Szkg5Je4d7 Thanks to @SUPERCEL42 @TheSportsHernia @chrisgoagency #gojumbos,971898579995578368,,Boston,,2018-03-09 00:00:53,bossprtsthennow,62664805
680,RT @AnnaTaughtYou: Welcome to the bean house https://t.co/4Zh56ktZNt,971898579357810689,,"Other, not MA",,2018-03-09 00:00:52,maddiepxiige,842499493492805634
682,I leave the country for a few days and the bachelor does WHAT,971898578087088128,,Boston,,2018-03-09 00:00:52,SadjanSherry,101110956
683,I just earned the 'New Brew Thursday (Level 60)' badge on @untappd! https://t.co/njlc0ZMMle,971898577189527552,,Boston,,2018-03-09 00:00:52,RTBarstool,18380761
685,Most Merrimack Valley schools have already called tomorrow a snow day due to prolonged power outages. Full list her… https://t.co/TuLrpufa15,971898576132505600,,Boston,,2018-03-09 00:00:52,kierablessing,1705625120
686,@injest77 @that_guy_chino I rewatched about 6 months ago. Seriously makes me laugh harder than some comedies i like.,971898575830560768,,other MA,,2018-03-09 00:00:52,mitch9cumstein,1090615764
687,RT @RedSox: There's a good chance you'll see more of this in 2018. https://t.co/RAfnR70GMO,971898575532843008,,other MA,,2018-03-09 00:00:52,Sox_Pats82,1216941139
688,"“Not knowing perceived limits enables rookies to score more often, and it also allows them to score bigger gains.” ― Liz Wiseman",971898571686637568,,Boston,,2018-03-09 00:00:51,coachchayes,3572277868
690,The key to housing policy is making sure this flexibility works to the advantage of the grand public and not to tha… https://t.co/v9EpjtvGHm,971898570558394369,,Boston,,2018-03-09 00:00:50,sandypsj,58099152
692,"First-Time Home Buyers, Are You Making These 7 Mistakes?  https://t.co/DLteuXkCCm",971898568322748418,,Boston,,2018-03-09 00:00:50,darcybento,29490750
693,Curd Duca - Elevator 2 (1999) [Full Album] https://t.co/MOR4BXtau7 via @YouTube,971898568159133696,,Boston,,2018-03-09 00:00:50,Iheartnoise,15273924
694,Top 10 Fees You Need To Know About When Purchasing A Home   https://t.co/4fzql2PQhP,971898565558665216,,Boston,,2018-03-09 00:00:49,darcybento,29490750
696,RT @CellCellPress: Genomic Insights into #Zika #Virus Emergence and Spread: what have we learned? Free Perspective https://t.co/bukFx7Qilp…,971898564187250688,,"Other, not MA",,2018-03-09 00:00:49,EvolveDotZoo,3061631535
697,"RT @lexfridman: ""What will AI allow us to automate? We'll be able to automate everything that we can describe. The problem is: it's not cle…",971898563205783552,,"Other, not MA",,2018-03-09 00:00:49,jessesoininen,14156905
698,Having a little bit of trouble with Streamlabs OBS. Will be live at 7 PM EST #TwitchKittens,971898562979287041,,Boston,,2018-03-09 00:00:49,yesaulTube,962446947096387584
699,@wizzyrea Haha. Very small bottle of gin.,971898562056523776,,Boston,,2018-03-09 00:00:48,mattl,661723
700,"RT @nwsltrMe: Lying to the Senate and to the American people is worse than tariffs, comrade. https://t.co/DnO09tA90V",971898561754353664,,"Other, not MA",,2018-03-09 00:00:48,Mark_E_Noonan,3108027745
703,"RT @HarvardBiz: “My job is to ensure that our decisions don’t make sense only for the short term.”
https://t.co/gzhGRYuVRS",971898557837045761,,"Other, not MA",,2018-03-09 00:00:47,TALAL_OTAIB1,946343425397395456
706,@ScottAukerman @NRA More like Take My Life amirite?! *sobs*,971898556180287488,,Boston,,2018-03-09 00:00:47,TheJenaissance,38099980
708,@NolanMatthew Sharks with lasers...never gets old,971898554200592384,,Cambridge,,2018-03-09 00:00:46,YingChen42,2178309362
709,I wish I could scream this from the rooftops!!! https://t.co/m2TT0ycH3S,971898552334118913,,Boston,,2018-03-09 00:00:46,galchenyukgoals,713734871336820737
710,@KendallJenner Kenny do you feel left out now bc you’re not a mum??,971898551965011969,,Boston,,2018-03-09 00:00:46,kkcru,4736251341
711,RT @BuddyYakov: @RadioFreeTom @joshtpm @MarkGaleotti https://t.co/qdWNRz80rp,971898551792889856,,"Other, not MA",,2018-03-09 00:00:46,manish_vij,42102154
713,RT @BenzoBoomin: First game on #PS4share https://t.co/gGKvUwsvHi,971898549830078475,,"Other, not MA",,2018-03-09 00:00:45,athleteedits365,721896188551806976
715,"@shondarhimes I’ll just watch Arizona’s 2 minutes of screen time on YouTube, thanks.",971898548487933954,,Boston,,2018-03-09 00:00:45,CalzonaKerBear,720789498976727040
716,@Mc3zy10 8 would be my guess. Maybe 7.,971898548022398976,,Boston,,2018-03-09 00:00:45,CollegeHoopNews,469447891
719,"Hey there, mythical beings!  It's time for another drawing session for Twitch Thursdays!
One lucky creature is goin… https://t.co/U7q2OZhYW9",971898545883287552,,Boston,,2018-03-09 00:00:44,minkthesatyr,1092061754
720,"RT @Max_Lederman: ""I think it’s completely fair to criticize the performance of professional athletes, but I also think it’s completely fai…",971898545790947333,,"Other, not MA",,2018-03-09 00:00:44,SladeSharma,946980600
722,"It's prolly: 1 pair Madden Dafneys, 1 with broken heel and visible (failed) gum repair (report to Boston's 311 abou… https://t.co/JOkSwxu5G9",971898544750817282,,Boston,,2018-03-09 00:00:44,311GarbageBot,874798874841542656
723,"It's prolly: 1 Coleman Sundome tent, destroyed by wind (report to Boston's 311 about Residential Trash out Illegall… https://t.co/TW9fdeN9zC",971898544658448384,,Boston,,2018-03-09 00:00:44,311GarbageBot,874798874841542656
724,@LouDobbs @realDonaldTrump She NEEDS to be prosecuted,971898544461352960,,Boston,,2018-03-09 00:00:44,JaymeZontini,50876636
726,Happy #InternationalWomensDay! Our CEO @VanessaVcrosado is only one of the many incredible women who have helped bu… https://t.co/zCRr95K9lH,971898544343961600,,Boston,,2018-03-09 00:00:44,IBA_Boston,237868017
727,Ik miste nogal wat schaatskampioenen bij de Nachtwacht. Ik wil ze allemaal.,971898544012627968,,other MA,,2018-03-09 00:00:44,StanHollaardt,244988330
728,RT @launchx: 5 Essential Tools to Build a #RemoteTeam Across Continents —awesome advice from alum and @virramarketing #cofounder @david_lal…,971898543890948097,,Boston,,2018-03-09 00:00:44,VirraMarketing,876588753455902720
